total_volume,total_volume_sorted,smooth_bin_mean,smooth_bin_median,smooth_bin_boundaries
1021.68,108031.14,109174.6095890411,109252.12,107376.76
1161.9,108051.54,109174.6095890411,109252.12,107376.76
969.29,108088.47,109174.6095890411,109252.12,107376.76
1170.01,108093.32,109174.6095890411,109252.12,107376.76
1145.88,108114.03,109174.6095890411,109252.12,107376.76
814.13,108264.9,109174.6095890411,109252.12,107376.76
774.2,108346.9,109174.6095890411,109252.12,107376.76
902.5,108352.42,109174.6095890411,109252.12,107376.76
1168.86,108360.53,109174.6095890411,109252.12,107376.76
1239.16,108411.15,109174.6095890411,109252.12,107376.76
1275.64,108438.31,109174.6095890411,109252.12,107376.76
1467.23,108444.41,109174.6095890411,109252.12,107376.76
1421.47,108457.82,109174.6095890411,109252.12,107376.76
1223.94,108615.07,109174.6095890411,109252.12,107376.76
1449.04,108624.25,109174.6095890411,109252.12,107376.76
1076.23,108655.36,109174.6095890411,109252.12,107376.76
1175.34,108798.33,109174.6095890411,109252.12,107376.76
1573.19,108808.01,109174.6095890411,109252.12,107376.76
1200.61,108947.0,109174.6095890411,109252.12,107376.76
1053.73,108987.74,109174.6095890411,109252.12,107376.76
1542.45,109017.25,109174.6095890411,109252.12,107376.76
1547.03,109050.11,109174.6095890411,109252.12,107376.76
1752.14,109060.73,109174.6095890411,109252.12,107376.76
1628.65,109111.93,109174.6095890411,109252.12,110784.0
1881.08,109119.0,109174.6095890411,109252.12,110784.0
2117.48,109153.84,109174.6095890411,109252.12,110784.0
1798.99,109215.0,109174.6095890411,109252.12,110784.0
929.61,109252.12,109174.6095890411,109252.12,110784.0
1516.24,109274.98,109174.6095890411,109252.12,110784.0
1634.59,109421.34,109174.6095890411,109252.12,110784.0
1526.1,109427.04,109174.6095890411,109252.12,110784.0
1082.44,109427.64,109174.6095890411,109252.12,110784.0
1375.02,109428.33,109174.6095890411,109252.12,110784.0
1473.56,109507.5,109174.6095890411,109252.12,110784.0
1626.32,109546.92,109174.6095890411,109252.12,110784.0
1663.35,109558.94,109174.6095890411,109252.12,110784.0
1152.33,109590.28,109174.6095890411,109252.12,110784.0
1182.3,109604.3,109174.6095890411,109252.12,110784.0
1770.87,109664.86,109174.6095890411,109252.12,110784.0
1228.51,109713.0,109174.6095890411,109252.12,110784.0
1115.89,109755.53,109174.6095890411,109252.12,110784.0
1118.47,109788.24,109174.6095890411,109252.12,110784.0
1182.56,109808.8,109174.6095890411,109252.12,110784.0
1373.95,109857.47,109174.6095890411,109252.12,110784.0
3195.0,109872.63,109174.6095890411,109252.12,110784.0
3973.64,109928.84,109174.6095890411,109252.12,110784.0
3610.91,109940.55,109174.6095890411,109252.12,110784.0
4400.25,109958.23,109174.6095890411,109252.12,110784.0
5205.88,110081.14,109174.6095890411,109252.12,110784.0
4015.99,110087.71,109174.6095890411,109252.12,110784.0
3888.18,110128.66,109174.6095890411,109252.12,110784.0
5317.73,110144.07,109174.6095890411,109252.12,110784.0
5445.08,110155.55,109174.6095890411,109252.12,110784.0
5476.77,110278.1,109174.6095890411,109252.12,110784.0
5657.95,110335.56,109174.6095890411,109252.12,110784.0
7279.83,110395.86,109174.6095890411,109252.12,110784.0
7423.5,110401.88,109174.6095890411,109252.12,110784.0
5392.63,110492.2,109174.6095890411,109252.12,110784.0
5705.15,110528.09,109174.6095890411,109252.12,110784.0
5891.89,110616.23,109174.6095890411,109252.12,110784.0
6736.29,110696.17,109174.6095890411,109252.12,110784.0
9298.19,110744.71,109174.6095890411,109252.12,110784.0
10342.09,110772.26,109174.6095890411,109252.12,110784.0
6627.48,110784.0,109174.6095890411,109252.12,110784.0
5579.38,110896.48,112061.40397260274,112075.27,110896.48
5792.88,110929.77,112061.40397260274,112075.27,110896.48
7888.45,110951.46,112061.40397260274,112075.27,110896.48
7641.69,110960.45,112061.40397260274,112075.27,110896.48
5946.34,110964.6,112061.40397260274,112075.27,110896.48
5744.26,110991.01,112061.40397260274,112075.27,110896.48
6313.67,111038.95,112061.40397260274,112075.27,110896.48
5003.46,111062.12,112061.40397260274,112075.27,110896.48
4484.76,111080.96,112061.40397260274,112075.27,110896.48
4096.05,111097.01,112061.40397260274,112075.27,110896.48
4803.11,111113.11,112061.40397260274,112075.27,110896.48
5464.3,111137.97,112061.40397260274,112075.27,110896.48
5157.67,111140.93,112061.40397260274,112075.27,110896.48
5067.95,111261.71,112061.40397260274,112075.27,110896.48
3976.19,111321.19,112061.40397260274,112075.27,110896.48
4447.09,111340.2,112061.40397260274,112075.27,110896.48
6705.06,111394.5,112061.40397260274,112075.27,110896.48
6687.31,111423.89,112061.40397260274,112075.27,110896.48
5558.81,111487.07,112061.40397260274,112075.27,110896.48
5076.62,111491.11,112061.40397260274,112075.27,110896.48
6483.98,111504.63,112061.40397260274,112075.27,110896.48
13985.95,111509.08,112061.40397260274,112075.27,110896.48
16026.95,111604.85,112061.40397260274,112075.27,110896.48
16227.56,111672.0,112061.40397260274,112075.27,110896.48
10969.92,111690.04,112061.40397260274,112075.27,110896.48
7783.29,111702.58,112061.40397260274,112075.27,110896.48
13288.3,111714.45,112061.40397260274,112075.27,110896.48
7665.7,111733.79,112061.40397260274,112075.27,110896.48
3047.38,111825.39,112061.40397260274,112075.27,110896.48
4294.01,111851.52,112061.40397260274,112075.27,110896.48
3743.82,111914.65,112061.40397260274,112075.27,110896.48
3846.69,111993.65,112061.40397260274,112075.27,110896.48
14201.42,112023.04,112061.40397260274,112075.27,110896.48
9296.03,112023.41,112061.40397260274,112075.27,110896.48
12403.85,112034.52,112061.40397260274,112075.27,110896.48
9717.55,112065.73,112061.40397260274,112075.27,110896.48
10961.82,112075.27,112061.40397260274,112075.27,110896.48
9576.59,112079.18,112061.40397260274,112075.27,110896.48
6884.09,112106.05,112061.40397260274,112075.27,110896.48
7159.03,112128.84,112061.40397260274,112075.27,110896.48
9421.09,112134.82,112061.40397260274,112075.27,110896.48
11223.38,112192.95,112061.40397260274,112075.27,113394.91
10215.96,112253.93,112061.40397260274,112075.27,113394.91
9453.04,112278.17,112061.40397260274,112075.27,113394.91
8857.68,112284.57,112061.40397260274,112075.27,113394.91
7552.49,112304.11,112061.40397260274,112075.27,113394.91
11150.19,112332.05,112061.40397260274,112075.27,113394.91
11772.43,112363.86,112061.40397260274,112075.27,113394.91
14379.6,112443.19,112061.40397260274,112075.27,113394.91
12626.2,112445.0,112061.40397260274,112075.27,113394.91
11555.75,112486.22,112061.40397260274,112075.27,113394.91
10280.59,112487.2,112061.40397260274,112075.27,113394.91
13132.64,112515.7,112061.40397260274,112075.27,113394.91
11937.63,112518.2,112061.40397260274,112075.27,113394.91
8502.95,112603.0,112061.40397260274,112075.27,113394.91
8669.79,112607.87,112061.40397260274,112075.27,113394.91
8904.2,112776.1,112061.40397260274,112075.27,113394.91
12480.84,112800.57,112061.40397260274,112075.27,113394.91
11718.49,112812.77,112061.40397260274,112075.27,113394.91
10939.94,112817.51,112061.40397260274,112075.27,113394.91
13924.11,112953.28,112061.40397260274,112075.27,113394.91
13808.71,112979.93,112061.40397260274,112075.27,113394.91
12640.64,112997.27,112061.40397260274,112075.27,113394.91
17042.46,113023.35,112061.40397260274,112075.27,113394.91
22470.42,113028.45,112061.40397260274,112075.27,113394.91
14499.46,113031.96,112061.40397260274,112075.27,113394.91
16396.29,113049.35,112061.40397260274,112075.27,113394.91
13466.97,113183.43,112061.40397260274,112075.27,113394.91
15852.99,113231.66,112061.40397260274,112075.27,113394.91
15999.82,113235.82,112061.40397260274,112075.27,113394.91
14551.96,113272.89,112061.40397260274,112075.27,113394.91
15847.83,113305.24,112061.40397260274,112075.27,113394.91
16507.0,113394.91,112061.40397260274,112075.27,113394.91
11586.41,113430.5,114828.97136986302,114826.68,113430.5
19053.84,113514.42,114828.97136986302,114826.68,113430.5
15923.18,113554.54,114828.97136986302,114826.68,113430.5
23920.36,113559.93,114828.97136986302,114826.68,113430.5
16335.15,113578.24,114828.97136986302,114826.68,113430.5
14898.15,113583.14,114828.97136986302,114826.68,113430.5
27929.74,113586.0,114828.97136986302,114826.68,113430.5
15387.74,113650.17,114828.97136986302,114826.68,113430.5
14057.45,113655.96,114828.97136986302,114826.68,113430.5
26008.88,113658.98,114828.97136986302,114826.68,113430.5
19137.28,113766.24,114828.97136986302,114826.68,113430.5
2272.26,113794.41,114828.97136986302,114826.68,113430.5
1807.57,113815.5,114828.97136986302,114826.68,113430.5
4054.49,113857.64,114828.97136986302,114826.68,113430.5
1286.83,113859.82,114828.97136986302,114826.68,113430.5
1047.42,113903.29,114828.97136986302,114826.68,113430.5
1000.86,114003.27,114828.97136986302,114826.68,113430.5
881.14,114052.94,114828.97136986302,114826.68,113430.5
1059.69,114054.04,114828.97136986302,114826.68,113430.5
2767.88,114081.68,114828.97136986302,114826.68,113430.5
1106.41,114120.43,114828.97136986302,114826.68,113430.5
1169.26,114124.6,114828.97136986302,114826.68,113430.5
1396.94,114148.17,114828.97136986302,114826.68,113430.5
1802.83,114207.94,114828.97136986302,114826.68,113430.5
1137.03,114216.62,114828.97136986302,114826.68,113430.5
956.97,114275.61,114828.97136986302,114826.68,113430.5
996.79,114280.87,114828.97136986302,114826.68,113430.5
908.95,114328.4,114828.97136986302,114826.68,113430.5
3103.71,114343.02,114828.97136986302,114826.68,113430.5
937.64,114354.69,114828.97136986302,114826.68,113430.5
2649.76,114406.15,114828.97136986302,114826.68,113430.5
1656.67,114487.07,114828.97136986302,114826.68,113430.5
1196.53,114645.7,114828.97136986302,114826.68,113430.5
1555.89,114753.82,114828.97136986302,114826.68,113430.5
3103.11,114767.54,114828.97136986302,114826.68,113430.5
1454.28,114817.03,114828.97136986302,114826.68,113430.5
1594.45,114826.68,114828.97136986302,114826.68,113430.5
2550.15,115041.61,114828.97136986302,114826.68,116253.44
1921.75,115063.87,114828.97136986302,114826.68,116253.44
1402.21,115089.62,114828.97136986302,114826.68,116253.44
1381.67,115122.47,114828.97136986302,114826.68,116253.44
2693.46,115143.8,114828.97136986302,114826.68,116253.44
1274.53,115255.48,114828.97136986302,114826.68,116253.44
1178.2,115256.09,114828.97136986302,114826.68,116253.44
1404.65,115300.79,114828.97136986302,114826.68,116253.44
1403.79,115313.85,114828.97136986302,114826.68,116253.44
2154.49,115384.56,114828.97136986302,114826.68,116253.44
1453.59,115432.53,114828.97136986302,114826.68,116253.44
3807.38,115437.92,114828.97136986302,114826.68,116253.44
1701.31,115472.08,114828.97136986302,114826.68,116253.44
3933.04,115506.15,114828.97136986302,114826.68,116253.44
3570.83,115508.29,114828.97136986302,114826.68,116253.44
1777.09,115509.8,114828.97136986302,114826.68,116253.44
4314.45,115579.5,114828.97136986302,114826.68,116253.44
1396.48,115608.44,114828.97136986302,114826.68,116253.44
1081.18,115630.87,114828.97136986302,114826.68,116253.44
1308.88,115682.53,114828.97136986302,114826.68,116253.44
3870.67,115688.0,114828.97136986302,114826.68,116253.44
1780.76,115734.75,114828.97136986302,114826.68,116253.44
1174.53,115769.96,114828.97136986302,114826.68,116253.44
2973.94,115857.12,114828.97136986302,114826.68,116253.44
2378.68,115865.76,114828.97136986302,114826.68,116253.44
1505.12,115875.65,114828.97136986302,114826.68,116253.44
7986.08,115902.44,114828.97136986302,114826.68,116253.44
7939.48,115907.61,114828.97136986302,114826.68,116253.44
8563.97,115923.75,114828.97136986302,114826.68,116253.44
8286.37,115959.77,114828.97136986302,114826.68,116253.44
6869.81,115978.52,114828.97136986302,114826.68,116253.44
7668.48,116011.18,114828.97136986302,114826.68,116253.44
8779.47,116052.47,114828.97136986302,114826.68,116253.44
7507.69,116109.0,114828.97136986302,114826.68,116253.44
7166.04,116220.19,114828.97136986302,114826.68,116253.44
8471.24,116253.44,114828.97136986302,114826.68,116253.44
6986.04,116296.31,117516.08027397259,117495.72,116296.31
7698.58,116309.9,117516.08027397259,117495.72,116296.31
8186.26,116317.58,117516.08027397259,117495.72,116296.31
2023.36,116322.44,117516.08027397259,117495.72,116296.31
2623.42,116347.79,117516.08027397259,117495.72,116296.31
3283.74,116353.68,117516.08027397259,117495.72,116296.31
3343.86,116363.51,117516.08027397259,117495.72,116296.31
2633.6,116450.21,117516.08027397259,117495.72,116296.31
3080.47,116477.56,117516.08027397259,117495.72,116296.31
2694.61,116499.36,117516.08027397259,117495.72,116296.31
2955.27,116534.02,117516.08027397259,117495.72,116296.31
3357.29,116575.48,117516.08027397259,117495.72,116296.31
3367.46,116596.47,117516.08027397259,117495.72,116296.31
3388.25,116608.12,117516.08027397259,117495.72,116296.31
2763.5,116678.91,117516.08027397259,117495.72,116296.31
3135.77,116798.97,117516.08027397259,117495.72,116296.31
3045.1,116814.65,117516.08027397259,117495.72,116296.31
2662.63,116849.77,117516.08027397259,117495.72,116296.31
2943.18,116882.18,117516.08027397259,117495.72,116296.31
3641.0,116895.28,117516.08027397259,117495.72,116296.31
4235.93,116908.54,117516.08027397259,117495.72,116296.31
3507.89,116913.79,117516.08027397259,117495.72,116296.31
4366.74,116995.68,117516.08027397259,117495.72,116296.31
3428.91,117010.57,117516.08027397259,117495.72,116296.31
4123.17,117108.97,117516.08027397259,117495.72,116296.31
3517.6,117193.02,117516.08027397259,117495.72,116296.31
2696.21,117223.76,117516.08027397259,117495.72,116296.31
3619.27,117245.31,117516.08027397259,117495.72,116296.31
3202.71,117299.16,117516.08027397259,117495.72,116296.31
2121.96,117342.62,117516.08027397259,117495.72,116296.31
2763.26,117367.43,117516.08027397259,117495.72,116296.31
1965.57,117379.74,117516.08027397259,117495.72,116296.31
2566.9,117393.22,117516.08027397259,117495.72,116296.31
3024.12,117462.94,117516.08027397259,117495.72,116296.31
3325.89,117483.82,117516.08027397259,117495.72,116296.31
2271.95,117486.96,117516.08027397259,117495.72,116296.31
3098.29,117495.72,117516.08027397259,117495.72,116296.31
2943.85,117516.57,117516.08027397259,117495.72,116296.31
1948.28,117562.6,117516.08027397259,117495.72,116296.31
2209.34,117572.64,117516.08027397259,117495.72,116296.31
2217.82,117579.21,117516.08027397259,117495.72,116296.31
2192.13,117645.69,117516.08027397259,117495.72,116296.31
5043.15,117662.32,117516.08027397259,117495.72,116296.31
5314.55,117686.64,117516.08027397259,117495.72,119037.25
4317.94,117715.93,117516.08027397259,117495.72,119037.25
2544.92,117842.82,117516.08027397259,117495.72,119037.25
2261.52,117857.6,117516.08027397259,117495.72,119037.25
2626.33,117915.02,117516.08027397259,117495.72,119037.25
1852.24,117920.36,117516.08027397259,117495.72,119037.25
4031.98,117941.49,117516.08027397259,117495.72,119037.25
2738.24,117966.34,117516.08027397259,117495.72,119037.25
3021.45,118009.81,117516.08027397259,117495.72,119037.25
3334.38,118080.88,117516.08027397259,117495.72,119037.25
4176.1,118098.82,117516.08027397259,117495.72,119037.25
3447.03,118172.53,117516.08027397259,117495.72,119037.25
1477.67,118176.43,117516.08027397259,117495.72,119037.25
3291.61,118220.22,117516.08027397259,117495.72,119037.25
4265.98,118230.86,117516.08027397259,117495.72,119037.25
5283.38,118305.22,117516.08027397259,117495.72,119037.25
1771.59,118310.74,117516.08027397259,117495.72,119037.25
3681.62,118344.44,117516.08027397259,117495.72,119037.25
716.29,118420.15,117516.08027397259,117495.72,119037.25
2743.42,118434.0,117516.08027397259,117495.72,119037.25
3348.4,118455.23,117516.08027397259,117495.72,119037.25
3413.88,118503.55,117516.08027397259,117495.72,119037.25
1728.99,118541.11,117516.08027397259,117495.72,119037.25
614.3,118566.57,117516.08027397259,117495.72,119037.25
1439.39,118580.72,117516.08027397259,117495.72,119037.25
3567.3,118719.38,117516.08027397259,117495.72,119037.25
1187.71,118903.02,117516.08027397259,117495.72,119037.25
3436.93,118935.46,117516.08027397259,117495.72,119037.25
4777.04,118958.8,117516.08027397259,117495.72,119037.25
5018.44,119037.25,117516.08027397259,117495.72,119037.25
5016.96,119045.04,120635.96547945203,120612.82,119045.04
5111.52,119045.99,120635.96547945203,120612.82,119045.04
2161.08,119059.56,120635.96547945203,120612.82,119045.04
3647.7,119113.13,120635.96547945203,120612.82,119045.04
2560.97,119123.05,120635.96547945203,120612.82,119045.04
2731.48,119124.45,120635.96547945203,120612.82,119045.04
3473.94,119167.18,120635.96547945203,120612.82,119045.04
2585.22,119196.56,120635.96547945203,120612.82,119045.04
1642.66,119210.27,120635.96547945203,120612.82,119045.04
530.96,119264.62,120635.96547945203,120612.82,119045.04
712.4,119375.15,120635.96547945203,120612.82,119045.04
2163.15,119446.75,120635.96547945203,120612.82,119045.04
3520.47,119549.28,120635.96547945203,120612.82,119045.04
5821.39,119606.35,120635.96547945203,120612.82,119045.04
1269.74,119727.18,120635.96547945203,120612.82,119045.04
3414.8,119743.9,120635.96547945203,120612.82,119045.04
2808.55,119840.12,120635.96547945203,120612.82,119045.04
1480.91,119853.94,120635.96547945203,120612.82,119045.04
1426.87,119865.41,120635.96547945203,120612.82,119045.04
2078.49,119890.65,120635.96547945203,120612.82,119045.04
379.82,119902.96,120635.96547945203,120612.82,119045.04
98576.63,119919.67,120635.96547945203,120612.82,119045.04
99793.55,119972.41,120635.96547945203,120612.82,119045.04
98605.4,119999.12,120635.96547945203,120612.82,119045.04
91211.53,120001.0,120635.96547945203,120612.82,119045.04
83415.54,120080.36,120635.96547945203,120612.82,119045.04
89062.36,120110.49,120635.96547945203,120612.82,119045.04
97265.23,120194.49,120635.96547945203,120612.82,119045.04
101320.15,120211.37,120635.96547945203,120612.82,119045.04
104331.19,120265.74,120635.96547945203,120612.82,119045.04
103918.03,120304.63,120635.96547945203,120612.82,119045.04
73799.28,120427.91,120635.96547945203,120612.82,119045.04
70004.38,120458.72,120635.96547945203,120612.82,119045.04
81751.48,120552.43,120635.96547945203,120612.82,119045.04
80734.58,120562.92,120635.96547945203,120612.82,119045.04
94267.54,120600.86,120635.96547945203,120612.82,122089.29
95230.68,120612.82,120635.96547945203,120612.82,122089.29
88963.61,120662.74,120635.96547945203,120612.82,122089.29
90125.42,120789.79,120635.96547945203,120612.82,122089.29
107431.24,120814.24,120635.96547945203,120612.82,122089.29
90240.43,120833.05,120635.96547945203,120612.82,122089.29
86211.24,120872.81,120635.96547945203,120612.82,122089.29
89435.6,120930.26,120635.96547945203,120612.82,122089.29
98449.84,121002.8,120635.96547945203,120612.82,122089.29
103081.23,121048.7,120635.96547945203,120612.82,122089.29
115063.87,121203.53,120635.96547945203,120612.82,122089.29
135522.65,121236.54,120635.96547945203,120612.82,122089.29
116913.79,121268.68,120635.96547945203,120612.82,122089.29
116908.54,121291.96,120635.96547945203,120612.82,122089.29
116322.44,121293.43,120635.96547945203,120612.82,122089.29
114406.15,121329.26,120635.96547945203,120612.82,122089.29
119999.12,121477.84,120635.96547945203,120612.82,122089.29
135543.89,121483.27,120635.96547945203,120612.82,122089.29
133759.31,121501.78,120635.96547945203,120612.82,122089.29
160570.28,121542.09,120635.96547945203,120612.82,122089.29
119059.56,121569.73,120635.96547945203,120612.82,122089.29
128166.45,121602.81,120635.96547945203,120612.82,122089.29
123851.34,121698.02,120635.96547945203,120612.82,122089.29
119549.28,121767.82,120635.96547945203,120612.82,122089.29
120814.24,121790.25,120635.96547945203,120612.82,122089.29
111423.89,121791.92,120635.96547945203,120612.82,122089.29
112284.57,121804.36,120635.96547945203,120612.82,122089.29
94419.17,121812.81,120635.96547945203,120612.82,122089.29
108346.9,121815.11,120635.96547945203,120612.82,122089.29
250298.58,121869.11,120635.96547945203,120612.82,122089.29
136421.88,121869.61,120635.96547945203,120612.82,122089.29
116499.36,121917.39,120635.96547945203,120612.82,122089.29
132790.41,121942.61,120635.96547945203,120612.82,122089.29
196031.9,121983.64,120635.96547945203,120612.82,122089.29
121698.02,122017.93,120635.96547945203,120612.82,122089.29
195207.6,122035.89,120635.96547945203,120612.82,122089.29
158110.68,122037.93,120635.96547945203,120612.82,122089.29
142349.77,122089.29,120635.96547945203,120612.82,122089.29
2948.39,122091.54,123848.09301369861,123851.34,122091.54
2940.47,122099.57,123848.09301369861,123851.34,122091.54
2720.17,122170.14,123848.09301369861,123851.34,122091.54
2487.94,122294.43,123848.09301369861,123851.34,122091.54
2617.44,122384.82,123848.09301369861,123851.34,122091.54
2798.21,122388.94,123848.09301369861,123851.34,122091.54
3002.61,122568.69,123848.09301369861,123851.34,122091.54
3103.1,122591.72,123848.09301369861,123851.34,122091.54
3507.63,122625.26,123848.09301369861,123851.34,122091.54
3851.01,122700.54,123848.09301369861,123851.34,122091.54
3681.19,122728.42,123848.09301369861,123851.34,122091.54
3614.95,122734.74,123848.09301369861,123851.34,122091.54
3480.18,122736.25,123848.09301369861,123851.34,122091.54
2965.81,122743.06,123848.09301369861,123851.34,122091.54
4103.72,122874.61,123848.09301369861,123851.34,122091.54
3992.43,122876.89,123848.09301369861,123851.34,122091.54
4259.63,122886.52,123848.09301369861,123851.34,122091.54
4203.2,122908.68,123848.09301369861,123851.34,122091.54
4602.39,122944.98,123848.09301369861,123851.34,122091.54
4279.91,122951.65,123848.09301369861,123851.34,122091.54
4920.3,123022.55,123848.09301369861,123851.34,122091.54
3977.77,123070.18,123848.09301369861,123851.34,122091.54
3206.72,123096.09,123848.09301369861,123851.34,122091.54
3885.45,123267.26,123848.09301369861,123851.34,122091.54
3962.07,123300.36,123848.09301369861,123851.34,122091.54
3669.96,123388.77,123848.09301369861,123851.34,122091.54
3823.73,123442.1,123848.09301369861,123851.34,122091.54
3425.95,123476.6,123848.09301369861,123851.34,122091.54
4040.75,123489.29,123848.09301369861,123851.34,122091.54
4369.42,123515.34,123848.09301369861,123851.34,122091.54
4092.07,123555.7,123848.09301369861,123851.34,122091.54
4774.56,123557.37,123848.09301369861,123851.34,122091.54
11088.2,123669.89,123848.09301369861,123851.34,122091.54
4245.72,123708.0,123848.09301369861,123851.34,122091.54
4635.16,123715.17,123848.09301369861,123851.34,122091.54
3471.08,123789.24,123848.09301369861,123851.34,122091.54
4163.99,123851.34,123848.09301369861,123851.34,125586.57
3870.58,123895.07,123848.09301369861,123851.34,125586.57
3643.37,124002.08,123848.09301369861,123851.34,125586.57
3493.98,124055.31,123848.09301369861,123851.34,125586.57
4289.1,124095.82,123848.09301369861,123851.34,125586.57
3890.97,124119.0,123848.09301369861,123851.34,125586.57
4143.11,124119.9,123848.09301369861,123851.34,125586.57
3545.33,124121.46,123848.09301369861,123851.34,125586.57
3180.29,124143.15,123848.09301369861,123851.34,125586.57
3125.59,124145.62,123848.09301369861,123851.34,125586.57
4011.02,124201.08,123848.09301369861,123851.34,125586.57
3557.34,124218.61,123848.09301369861,123851.34,125586.57
2694.11,124246.77,123848.09301369861,123851.34,125586.57
2697.81,124505.87,123848.09301369861,123851.34,125586.57
2390.22,124617.07,123848.09301369861,123851.34,125586.57
2965.62,124627.43,123848.09301369861,123851.34,125586.57
20995.37,124650.69,123848.09301369861,123851.34,125586.57
22452.3,124659.55,123848.09301369861,123851.34,125586.57
24059.71,124671.4,123848.09301369861,123851.34,125586.57
27081.13,124674.05,123848.09301369861,123851.34,125586.57
22168.32,124795.93,123848.09301369861,123851.34,125586.57
24095.66,124812.43,123848.09301369861,123851.34,125586.57
25759.36,124868.74,123848.09301369861,123851.34,125586.57
26247.16,124908.76,123848.09301369861,123851.34,125586.57
24450.48,124926.39,123848.09301369861,123851.34,125586.57
22648.93,124946.18,123848.09301369861,123851.34,125586.57
19818.98,125026.87,123848.09301369861,123851.34,125586.57
19520.71,125035.1,123848.09301369861,123851.34,125586.57
20398.64,125183.67,123848.09301369861,123851.34,125586.57
24311.76,125212.99,123848.09301369861,123851.34,125586.57
26935.23,125288.5,123848.09301369861,123851.34,125586.57
27327.18,125342.89,123848.09301369861,123851.34,125586.57
28269.21,125434.52,123848.09301369861,123851.34,125586.57
30663.55,125504.98,123848.09301369861,123851.34,125586.57
31623.52,125507.76,123848.09301369861,123851.34,125586.57
29458.3,125541.88,123848.09301369861,123851.34,125586.57
28253.94,125586.57,123848.09301369861,123851.34,125586.57
27490.93,125599.65,126876.2794520548,126906.61,125599.65
26098.32,125605.25,126876.2794520548,126906.61,125599.65
19677.2,125682.96,126876.2794520548,126906.61,125599.65
18945.72,125685.45,126876.2794520548,126906.61,125599.65
19704.96,125690.61,126876.2794520548,126906.61,125599.65
18877.36,125710.73,126876.2794520548,126906.61,125599.65
16136.49,125724.96,126876.2794520548,126906.61,125599.65
18374.82,125742.48,126876.2794520548,126906.61,125599.65
19636.24,125746.37,126876.2794520548,126906.61,125599.65
18625.81,125786.14,126876.2794520548,126906.61,125599.65
20871.17,125853.18,126876.2794520548,126906.61,125599.65
24727.46,125934.24,126876.2794520548,126906.61,125599.65
27146.38,125950.35,126876.2794520548,126906.61,125599.65
27210.49,125973.2,126876.2794520548,126906.61,125599.65
31932.1,126067.56,126876.2794520548,126906.61,125599.65
27489.48,126089.01,126876.2794520548,126906.61,125599.65
88346.47,126109.82,126876.2794520548,126906.61,125599.65
21064.17,126192.84,126876.2794520548,126906.61,125599.65
15545.06,126205.09,126876.2794520548,126906.61,125599.65
16076.52,126213.08,126876.2794520548,126906.61,125599.65
15001.33,126244.0,126876.2794520548,126906.61,125599.65
16545.05,126262.26,126876.2794520548,126906.61,125599.65
11842.47,126295.09,126876.2794520548,126906.61,125599.65
10235.09,126306.81,126876.2794520548,126906.61,125599.65
10575.65,126323.33,126876.2794520548,126906.61,125599.65
9910.84,126378.0,126876.2794520548,126906.61,125599.65
14391.05,126408.2,126876.2794520548,126906.61,125599.65
10951.51,126434.16,126876.2794520548,126906.61,125599.65
12499.87,126449.62,126876.2794520548,126906.61,125599.65
12915.74,126496.0,126876.2794520548,126906.61,125599.65
17723.17,126535.83,126876.2794520548,126906.61,125599.65
7088.36,126537.43,126876.2794520548,126906.61,125599.65
7113.17,126586.54,126876.2794520548,126906.61,125599.65
8699.18,126646.81,126876.2794520548,126906.61,125599.65
8656.18,126662.1,126876.2794520548,126906.61,125599.65
7189.95,126829.29,126876.2794520548,126906.61,125599.65
8662.14,126906.61,126876.2794520548,126906.61,128166.44
8896.59,126949.67,126876.2794520548,126906.61,128166.44
10407.9,127147.57,126876.2794520548,126906.61,128166.44
9499.24,127165.59,126876.2794520548,126906.61,128166.44
10526.95,127181.54,126876.2794520548,126906.61,128166.44
12023.56,127193.26,126876.2794520548,126906.61,128166.44
9860.75,127200.91,126876.2794520548,126906.61,128166.44
10231.74,127222.31,126876.2794520548,126906.61,128166.44
10508.73,127255.45,126876.2794520548,126906.61,128166.44
12915.37,127255.55,126876.2794520548,126906.61,128166.44
14448.15,127279.28,126876.2794520548,126906.61,128166.44
15010.83,127351.46,126876.2794520548,126906.61,128166.44
14000.96,127373.56,126876.2794520548,126906.61,128166.44
14963.77,127375.45,126876.2794520548,126906.61,128166.44
15095.2,127392.78,126876.2794520548,126906.61,128166.44
14774.26,127403.24,126876.2794520548,126906.61,128166.44
15286.4,127501.04,126876.2794520548,126906.61,128166.44
15050.08,127579.36,126876.2794520548,126906.61,128166.44
14741.72,127591.09,126876.2794520548,126906.61,128166.44
14507.57,127597.75,126876.2794520548,126906.61,128166.44
15077.62,127602.86,126876.2794520548,126906.61,128166.44
12523.04,127613.24,126876.2794520548,126906.61,128166.44
13791.64,127794.36,126876.2794520548,126906.61,128166.44
15445.59,127811.15,126876.2794520548,126906.61,128166.44
12893.69,127812.25,126876.2794520548,126906.61,128166.44
14240.44,127855.51,126876.2794520548,126906.61,128166.44
14589.17,127895.28,126876.2794520548,126906.61,128166.44
16389.19,127939.11,126876.2794520548,126906.61,128166.44
15989.61,127961.84,126876.2794520548,126906.61,128166.44
14145.51,128054.41,126876.2794520548,126906.61,128166.44
16289.6,128078.27,126876.2794520548,126906.61,128166.44
15386.2,128078.72,126876.2794520548,126906.61,128166.44
13607.83,128094.25,126876.2794520548,126906.61,128166.44
