Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
80,142,-0.2449097117148929,-0.2300746805052039,-0.24281525253390307,-0.21253952257162045,-0.2428851117513615,-0.2440877127000024,-0.22258873744996635,-0.1755796145322505,1,-1.2212820385676062,21
41,131,-0.244605586918642,-0.2295199964883637,-0.24282919670429362,-0.21253952257162045,-0.24251458416832788,-0.24356951150995562,-0.22267580115991054,-0.1755796145322505,1,-1.2212820385676062,21
2,114,-0.24403892471544367,-0.22834540871351702,-0.24273059090617183,-0.21253952257162045,-0.24215724842989844,-0.24307810088989026,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,21
118,132,-0.24423819496817245,-0.22848960363216828,-0.24254458281550104,-0.21253952257162045,-0.24289718822094153,-0.24406090872803493,-0.22271953796711888,-0.1755796145322505,1,-1.2212820385676062,21
79,132,-0.24450459517816484,-0.2289977958553359,-0.24294895545178088,-0.21253952257162045,-0.24268451662314866,-0.24377500416104408,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,21
40,121,-0.24425019166458545,-0.22870587229387565,-0.2428692519358561,-0.21253952257162045,-0.24226540938792537,-0.2432210598743787,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,21
1,113,-0.24410652087307477,-0.22818362422830882,-0.2427317702225479,-0.21253952257162045,-0.24260002189518032,-0.2436633254118417,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,21
133,119,-0.24464959797072544,-0.22972137133281567,-0.24259359919051285,-0.21253952257162045,-0.24269805322003307,-0.24381074725766272,-0.2226796542619514,-0.1755796145322505,1,-1.2212820385676062,21
94,116,-0.2445703641778339,-0.22890823531622403,-0.24365799866029167,-0.21253952257162045,-0.2421640116584542,-0.24308704001454143,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,21
55,107,-0.24453786335221483,-0.22845180780398452,-0.24339648940641656,-0.21253952257162045,-0.2429549139483295,-0.24413239492127217,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,21
16,103,-0.24448421266644596,-0.22868620360102454,-0.2433483284510297,-0.21253952257162045,-0.24252520051060353,-0.2436052412045882,-0.22260943762582408,-0.1755796145322505,1,-1.2212820385676062,21
150,74,-0.2311222615076795,-0.22458814290475537,-0.23242831558592233,-0.21253952257162045,-0.2143241293775679,-0.2100217406074043,-0.21132177519716785,-0.1755796145322505,1,-1.2212820385676062,22
111,64,-0.23092081372279952,-0.22557981499825597,-0.23351790425688906,-0.212525005693872,-0.21101804626838672,-0.2137162526815525,-0.18665700328208898,-0.1755796145322505,1,-1.2212820385676062,22
72,67,-0.23128486698368086,-0.2252574871792775,-0.2338216114439114,-0.21253952257162045,-0.21233390488328027,-0.21594370295800602,-0.18516368029857797,-0.1755796145322505,1,-1.2212820385676062,22
33,76,-0.23384856650888813,-0.22393659373779265,-0.2355591514130895,-0.21252491263696338,-0.22088568798915126,-0.21518461447188766,-0.22205631253072658,-0.1755796145322505,1,-1.2212820385676062,22
160,86,-0.23388477956352038,-0.22471589454320953,-0.23277134716055575,-0.21253952257162045,-0.22341502393149135,-0.2185336367493614,-0.22203815376259792,-0.1755796145322505,1,-1.2212820385676062,22
122,87,-0.23308707888255162,-0.22370178685874775,-0.23242305018745443,-0.21253952257162045,-0.22234767087198576,-0.2174018122290636,-0.22118506057457585,-0.1755796145322505,1,-1.2212820385676062,22
83,84,-0.23206994550687396,-0.22295027361577932,-0.22958905327517565,-0.21253952257162045,-0.22320994702363586,-0.2187281531739292,-0.22061418661582213,-0.1755796145322505,1,-1.2212820385676062,22
44,95,-0.2322160978742538,-0.22286559862818758,-0.22902686817566742,-0.21253952257162045,-0.22451672040196882,-0.22117291665310884,-0.21841947608953557,-0.1755796145322505,1,-1.2212820385676062,22
5,89,-0.23102343282108126,-0.22057804585211735,-0.22790164255702614,-0.21253952257162045,-0.2246482433968659,-0.22074288712884899,-0.2202664236614122,-0.1755796145322505,1,-1.2212820385676062,22
138,94,-0.2321864984944001,-0.22072588517085076,-0.2276359807807,-0.21253952257162045,-0.22885570162218127,-0.2267641179896322,-0.2188590986362171,-0.1755796145322505,1,-1.2212820385676062,22
99,115,-0.23654783768009144,-0.2234370974801139,-0.23183575063216252,-0.21250993047467173,-0.23552604985771428,-0.23560853080583155,-0.21877330563013744,-0.1755796145322505,1,-1.2212820385676062,22
60,125,-0.2381911447493562,-0.2252371702417263,-0.2328693383853548,-0.21250993047467173,-0.23770969052096821,-0.23728006670368004,-0.2224883108542209,-0.1755796145322505,1,-1.2212820385676062,22
21,121,-0.2363435318842629,-0.22235645775423932,-0.23070746045195237,-0.21253952257162045,-0.2375710189861434,-0.23706997717139913,-0.222570291748707,-0.1755796145322505,1,-1.2212820385676062,22
148,104,-0.23521715415290717,-0.22121483559401853,-0.2306195432466195,-0.21253952257162045,-0.2351983830949281,-0.23389380030715753,-0.22269326309043608,-0.1755796145322505,1,-1.2212820385676062,22
109,110,-0.23373526534131658,-0.21511257620442129,-0.22991494323713127,-0.21253952257162045,-0.2386964526650901,-0.238526223566405,-0.222665922462125,-0.1755796145322505,1,-1.2212820385676062,22
70,119,-0.23313216132678394,-0.21096031592688716,-0.23237185789067835,-0.21253952257162045,-0.2389106959276898,-0.23883619810022264,-0.22258394156763892,-0.1755796145322505,1,-1.2212820385676062,22
31,113,-0.23457787472725022,-0.21866225350611806,-0.2314703120463834,-0.21253952257162045,-0.23519511808803914,-0.23387608288168707,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
163,111,-0.23454470500545171,-0.2197029155070135,-0.23159269518805975,-0.21253952257162045,-0.23359475772379532,-0.23176084743387532,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
125,105,-0.23177107342780706,-0.21659732535198528,-0.22815298643594117,-0.2125098374177631,-0.23206844812138425,-0.2297434866897027,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
86,108,-0.23486685525069392,-0.21971652864571511,-0.2340331658527008,-0.21253952257162045,-0.23172576435486342,-0.22929055317139668,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
47,114,-0.23599960921316276,-0.2206770691827657,-0.23408859372237692,-0.21253952257162045,-0.23439265645700413,-0.23281544971093485,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
8,116,-0.23457692205693403,-0.2188507425108002,-0.2311517969643008,-0.21253952257162045,-0.2353389000684293,-0.23406612304293634,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
144,106,-0.23363305163465875,-0.2175797876274909,-0.22993326416618515,-0.21253952257162045,-0.23515162860186897,-0.23381860176380287,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
105,109,-0.23426053416406015,-0.21757941607260178,-0.23234564716896755,-0.21253952257162045,-0.23440405356179667,-0.23283051354318055,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
66,112,-0.23497436800500704,-0.21719090405083008,-0.2337148916169203,-0.21252472652314608,-0.23573189738831374,-0.2345973777673313,-0.22269809996321077,-0.1755796145322505,1,-1.2212820385676062,22
27,99,-0.2298322908821528,-0.21752687663020284,-0.22011087095046475,-0.21249532054001466,-0.23390743790216562,-0.23217412447565552,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
154,100,-0.23229602083290596,-0.2194375699782564,-0.22356411692577363,-0.21253952257162045,-0.23586306549115768,-0.23475892530637912,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
115,99,-0.233184537924592,-0.21878349107587877,-0.22802395925834323,-0.21253952257162045,-0.2343682500235204,-0.232783191130672,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
76,97,-0.23404844484905274,-0.21910722606018185,-0.22978756876346884,-0.21233395986042639,-0.2348473542952718,-0.23341643496840314,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
37,95,-0.23356616780802392,-0.2199829730282931,-0.22929278740838552,-0.2124808967191749,-0.23262336747546128,-0.2304769371766342,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
166,93,-0.23340088385165036,-0.22023663434160246,-0.22924821423239633,-0.21253952257162045,-0.23176726644553597,-0.22934540750002805,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
129,95,-0.23210774538014833,-0.2194317990193411,-0.22509158908919988,-0.21253952257162045,-0.23334626230818023,-0.2314324049633721,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
90,94,-0.2336030642371079,-0.220461108832562,-0.22822527354676841,-0.21253952257162045,-0.23343625279308594,-0.2315513475889777,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
51,92,-0.2341171992684664,-0.22188157107889397,-0.22857550559533193,-0.21253952257162045,-0.2329870709913015,-0.23095765301188453,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
12,89,-0.2338324087570212,-0.21993407008055316,-0.23042209080407375,-0.21253952257162045,-0.23223321943177494,-0.2299612689619383,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
142,93,-0.23355001874312034,-0.21913249179263852,-0.2304671124524876,-0.21253952257162045,-0.23221753320302574,-0.22994053608962148,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
103,94,-0.23337684991966193,-0.2202889919592684,-0.22761234462290886,-0.21252537792150658,-0.23361475335604703,-0.23178727615023523,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
64,92,-0.23374771665547928,-0.21810219380152113,-0.2302725418605229,-0.21253952257162045,-0.23446886699047467,-0.23291617903758854,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
25,95,-0.2332910545737721,-0.2182118973588744,-0.23056869145668435,-0.21253952257162045,-0.23236748016536776,-0.23013872465834884,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
157,95,-0.23614701250326778,-0.22059767501785263,-0.23458185525424316,-0.21253952257162045,-0.23440842380393687,-0.23283628979913953,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
119,78,-0.2343176393655956,-0.2139795393337649,-0.234445303705964,-0.21253952257162045,-0.23665784117429878,-0.2358093997717557,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
80,95,-0.23686104614437214,-0.2116214227504644,-0.24419650607678417,-0.21253952257162045,-0.23668333256348786,-0.23584309236451878,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
41,88,-0.23407414957366257,-0.2066512278644734,-0.24448814603356386,-0.21253952257162045,-0.2329432773119429,-0.23089976983442081,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
2,67,-0.22887236116026208,-0.1927585850212006,-0.24373193017000952,-0.21253952257162045,-0.23347053536542015,-0.23159665970358867,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
118,89,-0.23329452067215647,-0.2027129594867732,-0.24437480708578585,-0.21253952257162045,-0.23540297329368212,-0.23415081019236747,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
79,96,-0.23429313344193076,-0.2052100455040085,-0.24427486417543479,-0.21253952257162045,-0.23581900817770246,-0.23470069367727986,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
40,82,-0.23271010810714013,-0.20241938369187007,-0.24328923805655173,-0.21253952257162045,-0.23505846436803082,-0.23369546431658436,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
1,65,-0.23180776426542463,-0.20030743408071217,-0.2436971071167353,-0.21253952257162045,-0.23410959455541233,-0.2324413198702131,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
133,76,-0.2352910194024365,-0.20947061798441768,-0.24400119633582315,-0.21253952257162045,-0.23418269217858811,-0.2325379347871698,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
94,82,-0.23367783582648202,-0.20496355440951586,-0.2439903084219566,-0.21253952257162045,-0.2343279849851474,-0.23272997184433064,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
55,61,-0.22887582436299198,-0.1904583361355167,-0.2434134981383759,-0.21253952257162045,-0.23682182158239962,-0.23602613668908454,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
16,78,-0.23053708738554113,-0.19390968578380424,-0.2436959028852245,-0.21253952257162045,-0.2378674856675713,-0.23740821649365645,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,22
150,135,-0.2460673364534881,-0.23162766926558576,-0.24455412961531045,-0.21253952257162045,-0.242823847243215,-0.24409665182465357,-0.22231373253941283,-0.1755796145322505,1,-1.2212820385676062,23
111,133,-0.2460494210393661,-0.23160902037232378,-0.24443536747321143,-0.21253952257162045,-0.24293003094551727,-0.24415919889323964,-0.22255168208565865,-0.1755796145322505,1,-1.2212820385676062,23
72,105,-0.2459951448922346,-0.2316127042995218,-0.24446436869000934,-0.21253952257162045,-0.24269983782007173,-0.24417706374055592,-0.2215664766861723,-0.1755796145322505,1,-1.2212820385676062,23
33,72,-0.24591425478499399,-0.23162359797265233,-0.24440584303858473,-0.21253952257162045,-0.2424740656356312,-0.24417706374055592,-0.22065378338785888,-0.1755796145322505,1,-1.2212820385676062,23
160,72,-0.24588528955346622,-0.23160820611373711,-0.2444585634636228,-0.21253952257162045,-0.24232801234610088,-0.24417706374055592,-0.22006335698577023,-0.1755796145322505,1,-1.2212820385676062,23
122,140,-0.2459689218454771,-0.23162955075630062,-0.2442077594126264,-0.21253952257162045,-0.24289970288463242,-0.24417260087922335,-0.2223880892107117,-0.1755796145322505,1,-1.2212820385676062,23
83,136,-0.24598237795173616,-0.23163355090042548,-0.24428478039904783,-0.21253952257162045,-0.24284765543009487,-0.2440341047560675,-0.2226012805268227,-0.1755796145322505,1,-1.2212820385676062,23
44,121,-0.2459486001425018,-0.23160134420642406,-0.2443839177200434,-0.21253952257162045,-0.2426496459439835,-0.24397157108946743,-0.22199208049989674,-0.1755796145322505,1,-1.2212820385676062,23
5,118,-0.24598234030822824,-0.23159721757552848,-0.24443291748496537,-0.21253952257162045,-0.24271326287945375,-0.24411899293528844,-0.22179835964622616,-0.1755796145322505,1,-1.2212820385676062,23
138,117,-0.24580184547899503,-0.23158096402548753,-0.24377183591076382,-0.21253952257162045,-0.24290919371211092,-0.24417706374055592,-0.22241280645039926,-0.1755796145322505,1,-1.2212820385676062,23
99,105,-0.2458258359761666,-0.23161935276040915,-0.2439291749864327,-0.21253952257162045,-0.24275186499506343,-0.24417706374055592,-0.2217767986709763,-0.1755796145322505,1,-1.2212820385676062,23
60,118,-0.24595706703613243,-0.23162643601957097,-0.24430639843092783,-0.21253952257162045,-0.24274175564143516,-0.24417706374055592,-0.221735931195075,-0.1755796145322505,1,-1.2212820385676062,23
21,140,-0.24598258354320257,-0.23161696532261128,-0.2442014641885907,-0.21253952257162045,-0.24297137079982264,-0.24417706374055592,-0.22266415987289354,-0.1755796145322505,1,-1.2212820385676062,23
148,132,-0.24585300011062247,-0.2316163012670649,-0.2440399975056054,-0.21253952257162045,-0.24271559502723156,-0.24390008489623022,-0.22247732541435977,-0.1755796145322505,1,-1.2212820385676062,23
109,118,-0.24574535994751326,-0.23160315454833041,-0.2440739236140302,-0.21253952257162045,-0.2423141107173904,-0.2436097174679068,-0.2217424076857394,-0.1755796145322505,1,-1.2212820385676062,23
70,122,-0.24577909142627632,-0.2316001504875252,-0.24403770531321245,-0.21253952257162045,-0.24248030159599368,-0.2437928690083604,-0.22185406566402943,-0.1755796145322505,1,-1.2212820385676062,23
31,91,-0.24560746019533428,-0.231594110744222,-0.24407899799646535,-0.21253952257162045,-0.24183662880931053,-0.2435873763572719,-0.21988049860061906,-0.1755796145322505,1,-1.2212820385676062,23
163,97,-0.24555033472421764,-0.23158911451677752,-0.24376950219314628,-0.21253952257162045,-0.2420208684837597,-0.24381073385567673,-0.21994214823327254,-0.1755796145322505,1,-1.2212820385676062,23
125,102,-0.24552756908888113,-0.23160229285720468,-0.2437768604629295,-0.21253952257162045,-0.24191526274851544,-0.24383307496631157,-0.2194469016496822,-0.1755796145322505,1,-1.2212820385676062,23
86,105,-0.2455945629503853,-0.2316325390062595,-0.24357709921790097,-0.21253952257162045,-0.2423549537228214,-0.2438509532156139,-0.22116968915685972,-0.1755796145322505,1,-1.2212820385676062,23
47,90,-0.24544731023431202,-0.23163355090042548,-0.24336938173985634,-0.21253952257162045,-0.24209162381938468,-0.24364098430120681,-0.22074736457891472,-0.1755796145322505,1,-1.2212820385676062,23
8,90,-0.2455998475197683,-0.2316323967086424,-0.24364329873081508,-0.21253952257162045,-0.24229281719420145,-0.24412791865795358,-0.22007139111342985,-0.1755796145322505,1,-1.2212820385676062,23
144,56,-0.2454496991492386,-0.23163555887791107,-0.24405165778864787,-0.21253952257162045,-0.24126441100258575,-0.244123455796621,-0.21592766680163147,-0.1755796145322505,1,-1.2212820385676062,23
105,71,-0.24554107442126594,-0.23163555887791107,-0.24393413309823925,-0.21253952257162045,-0.24172786960467973,-0.24410559094930473,-0.21785585743994385,-0.1755796145322505,1,-1.2212820385676062,23
66,101,-0.24565392097108782,-0.23162959818883966,-0.24389284872003125,-0.21253952257162045,-0.24218107689632418,-0.24408324983866983,-0.21975629754547266,-0.1755796145322505,1,-1.2212820385676062,23
27,102,-0.24570401000187533,-0.23163555887791107,-0.2440804762944579,-0.21253952257162045,-0.24211975154954,-0.2438464769522953,-0.22023256555198947,-0.1755796145322505,1,-1.2212820385676062,23
154,102,-0.2458119165651945,-0.23162863372721268,-0.24408050120959263,-0.21253952257162045,-0.24250646221019723,-0.24386435520159763,-0.22174117797232212,-0.1755796145322505,1,-1.2212820385676062,23
115,99,-0.2456383018109498,-0.23162075202031054,-0.24375447006187365,-0.21253952257162045,-0.24230667826382013,-0.24387553245790805,-0.22089935715729192,-0.1755796145322505,1,-1.2212820385676062,23
76,111,-0.2457110030073876,-0.23162178763074603,-0.24415147612332538,-0.21253952257162045,-0.24207521766675624,-0.24362017101697409,-0.22074470019984394,-0.1755796145322505,1,-1.2212820385676062,23
37,77,-0.24565118747328096,-0.2316243647987,-0.2443199273490732,-0.21253952257162045,-0.24165678979632044,-0.2435908474716417,-0.21914287550248063,-0.1755796145322505,1,-1.2212820385676062,23
166,87,-0.2457080523354965,-0.23162872068686755,-0.2442703047057836,-0.21253952257162045,-0.24191091278592114,-0.24367987686453157,-0.2198978785502501,-0.1755796145322505,1,-1.2212820385676062,23
129,104,-0.24565532246784477,-0.2316326417767607,-0.24401420203613972,-0.21253952257162045,-0.24203391837154262,-0.24358945366509938,-0.2206716962133041,-0.1755796145322505,1,-1.2212820385676062,23
90,97,-0.24569972732893425,-0.2316336141438108,-0.24401778151049247,-0.21253952257162045,-0.242183794355474,-0.2435629177328516,-0.2213587370995446,-0.1755796145322505,1,-1.2212820385676062,23
51,57,-0.24534546717142458,-0.2316256138555611,-0.24402361995705862,-0.21253952257162045,-0.2409464074434182,-0.24365438628719055,-0.21607679004870162,-0.1755796145322505,1,-1.2212820385676062,23
12,91,-0.2457266916632326,-0.23163459441628415,-0.24443829084901697,-0.21253952257162045,-0.24176355146568065,-0.2435561095239719,-0.2196807111607565,-0.1755796145322505,1,-1.2212820385676062,23
142,120,-0.24580608471711923,-0.23163459441628415,-0.24425903475985153,-0.21253952257162045,-0.24226042061963537,-0.24367672739782542,-0.22132041103137237,-0.1755796145322505,1,-1.2212820385676062,23
103,90,-0.24582855499570122,-0.23163555887791107,-0.24436748203618225,-0.21253952257162045,-0.242205463050262,-0.2438464769522953,-0.22057905780253484,-0.1755796145322505,1,-1.2212820385676062,23
64,95,-0.24594228472013233,-0.2316285704838273,-0.24446289869706167,-0.21253952257162045,-0.24249618048042887,-0.24382412243967444,-0.22182266698144126,-0.1755796145322505,1,-1.2212820385676062,23
25,112,-0.24587772899968047,-0.23163174846394233,-0.24438292941970005,-0.21253952257162045,-0.24236368406732883,-0.2437347982030929,-0.22156024613819134,-0.1755796145322505,1,-1.2212820385676062,23
157,116,-0.24596412664169723,-0.23163555887791107,-0.24455795824101034,-0.21253952257162045,-0.24244764138733102,-0.24380273287004442,-0.22169186646428873,-0.1755796145322505,1,-1.2212820385676062,23
119,129,-0.2460185765280961,-0.23162706054800153,-0.24450734729737736,-0.21253952257162045,-0.24271100171008653,-0.24402517903340235,-0.22207615190719218,-0.1755796145322505,1,-1.2212820385676062,23
80,118,-0.24583506153126483,-0.23162896575498587,-0.2445198048647304,-0.21253952257162045,-0.24205073011508896,-0.24310936772319028,-0.22220801817597305,-0.1755796145322505,1,-1.2212820385676062,23
41,125,-0.24587066360280674,-0.2316336773871962,-0.24436905168966874,-0.21253952257162045,-0.2423534124773334,-0.24346322035911863,-0.222349353238067,-0.1755796145322505,1,-1.2212820385676062,23
2,118,-0.24587965171423953,-0.23163555887791107,-0.24423193539833626,-0.21253952257162045,-0.2425498807179568,-0.24389115917356508,-0.22183471817293074,-0.1755796145322505,1,-1.2212820385676062,23
118,120,-0.24592688852538744,-0.23162426202819877,-0.2445803320319764,-0.21253952257162045,-0.24230441709445294,-0.24358291349593933,-0.22178520171266114,-0.1755796145322505,1,-1.2212820385676062,23
79,128,-0.24596932434144655,-0.23162551108505985,-0.24450823593718182,-0.21253952257162045,-0.24253943675182127,-0.24373926106442548,-0.22225708374132294,-0.1755796145322505,1,-1.2212820385676062,23
40,114,-0.24590067706124774,-0.23162487074578295,-0.24444314099523978,-0.21253952257162045,-0.24237935001653216,-0.24364992342585798,-0.221883168881572,-0.1755796145322505,1,-1.2212820385676062,23
1,108,-0.24593012007576082,-0.23163555887791107,-0.24448570435036268,-0.21253952257162045,-0.24241677591848,-0.24377054129971154,-0.22166555059715873,-0.1755796145322505,1,-1.2212820385676062,23
133,121,-0.24596921141092276,-0.23163273664183878,-0.24451222235873485,-0.21253952257162045,-0.24252490645718805,-0.24388668291024648,-0.22174744951075032,-0.1755796145322505,1,-1.2212820385676062,23
94,132,-0.24599660430208065,-0.23163145596328497,-0.24456545769655683,-0.21253952257162045,-0.24255747540789419,-0.24361418032923937,-0.22271256959108757,-0.1755796145322505,1,-1.2212820385676062,23
55,132,-0.24590144730533317,-0.23163555887791107,-0.2441147927399931,-0.21253952257162045,-0.2427692242863489,-0.24394396299834095,-0.2225599211655545,-0.1755796145322505,1,-1.2212820385676062,23
16,101,-0.24591295174048858,-0.23162574824775506,-0.24444232710083932,-0.21253952257162045,-0.24242220069700665,-0.24353624778074398,-0.22240407548513647,-0.1755796145322505,1,-1.2212820385676062,23
150,110,-0.24598245903006097,-0.23153999812261192,-0.24511211236209826,-0.21253952257162045,-0.24195782951534744,-0.24281452403154827,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
111,103,-0.24586451612839572,-0.23160820611373711,-0.24512611466780307,-0.21253952257162045,-0.24144024480526174,-0.2421304196570089,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
72,103,-0.2459214736515539,-0.23162851514586513,-0.24511745250597025,-0.21253952257162045,-0.24162422084561427,-0.24237358529069766,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
33,102,-0.2460118904619562,-0.2316337406305816,-0.24512611466780307,-0.21253952257162045,-0.24192355708278618,-0.24277816444357445,-0.22270691290936803,-0.1755796145322505,1,-1.2212820385676062,24
160,104,-0.2459686149061047,-0.2316316773151338,-0.2451152848892508,-0.21253952257162045,-0.24178788692075373,-0.24258990674646103,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
122,64,-0.24612659023063022,-0.23163190657240576,-0.24512065825330243,-0.21253952257162045,-0.24233421788714452,-0.24331646861259681,-0.2227206037187472,-0.1755796145322505,1,-1.2212820385676062,24
83,97,-0.24553300712795031,-0.23163268920929975,-0.24512610636275817,-0.21253952257162045,-0.2402480001623665,-0.24056353986770734,-0.22270691290936803,-0.1755796145322505,1,-1.2212820385676062,24
44,112,-0.2462926270571624,-0.23163243623575824,-0.245123913830904,-0.21253952257162045,-0.2429109783121496,-0.24407878697733726,-0.2227206037187472,-0.1755796145322505,1,-1.2212820385676062,24
5,103,-0.24575093408234192,-0.23163243623575824,-0.24512609805771327,-0.21253952257162045,-0.24101145408687397,-0.24156813933506158,-0.2227206037187472,-0.1755796145322505,1,-1.2212820385676062,24
138,103,-0.24588713987666388,-0.23163059427215923,-0.24512280925993205,-0.21253952257162045,-0.2414947866439443,-0.2422025089396154,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
99,104,-0.2460560607750347,-0.23163004879796045,-0.245115102178263,-0.21253952257162045,-0.24209640979221572,-0.24299768897398788,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
60,104,-0.24580161672229298,-0.2316253371657501,-0.24512388891576933,-0.21253952257162045,-0.24120073322847785,-0.2418138513460873,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
21,103,-0.24585843814969166,-0.23162768507643208,-0.24512499348674127,-0.21253952257162045,-0.2413953458906519,-0.24207107566307295,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
148,103,-0.24607909281058124,-0.23162664156057342,-0.24512499348674127,-0.21253952257162045,-0.2421693553187973,-0.24309410286115482,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
109,100,-0.24578322931649457,-0.231615660927788,-0.24512609805771327,-0.21253952257162045,-0.24114605957274696,-0.241741587837663,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
70,96,-0.2460258677860174,-0.23162692615580763,-0.24512280925993205,-0.21253952257162045,-0.2419852778807153,-0.24285080320760621,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
31,100,-0.24574886079375108,-0.23163164569344108,-0.24512282587002185,-0.21253952257162045,-0.2410092030572797,-0.24156070123284062,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
163,100,-0.24592387704475271,-0.23163057055588976,-0.24511740267570084,-0.21253952257162045,-0.2416300613548318,-0.24238130483462425,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
125,103,-0.2460104020955656,-0.2316293056881823,-0.24512611466780307,-0.21253952257162045,-0.2419240336521147,-0.24276985521226452,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
86,104,-0.24597980661057886,-0.23163067332639098,-0.24510890661476603,-0.21253952257162045,-0.241836152239982,-0.24265370019974353,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
47,103,-0.24592353825318133,-0.23162912386344933,-0.24512078282897598,-0.21253952257162045,-0.24162660369225686,-0.24237673475740384,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
8,104,-0.24602319220129967,-0.23163151920667036,-0.24511340794910297,-0.21253952257162045,-0.24198149574540603,-0.2428458042668343,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
144,101,-0.24615165501560513,-0.23163155082836304,-0.24512192892517243,-0.21253952257162045,-0.24242089266629652,-0.24343102878878572,-0.2227206037187472,-0.1755796145322505,1,-1.2212820385676062,24
105,98,-0.24608749599981383,-0.23163157454463257,-0.24512614788798268,-0.21253952257162045,-0.24219104429313118,-0.24312276970917399,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
66,109,-0.24580991856361958,-0.23156823629418116,-0.24512511806241483,-0.21253952257162045,-0.2413015428511181,-0.24194709389073749,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
27,141,-0.24580568511680428,-0.23090731920076002,-0.24512304180118932,-0.21253952257162045,-0.2421369688840042,-0.2430512969179228,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
154,139,-0.24584571174835562,-0.23070165961694902,-0.2451189308039628,-0.21253952257162045,-0.24254593634628036,-0.24359183921860447,-0.22273425353767912,-0.1755796145322505,1,-1.2212820385676062,24
